Airwallex AUD Transactions,,,,,,,,,,
For the period 1 January 2025 to 31 May 2025,,,,,,,,,,
,,,,,,,,,,
Date,Source,Description,Reference,Currency,Spend (Source),Receive (Source),Spend (AUD),Receive (AUD),,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,35.53,0,35.53,,
16-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,35.53,0,35.53,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,6.57,0,6.57,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,6.57,0,6.57,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,6.57,0,6.57,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,6.57,0,6.57,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,10.4,0,10.4,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,10.4,0,10.4,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,10.4,0,10.4,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,10.4,0,10.4,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,8.76,0,8.76,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,13.73,0,13.73,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,11.56,0,11.56,0,,
16-Apr-25,Receive Money,Unknown,ants Label Pty Ltd; Freight; ************1098,AUD,13.73,0,13.73,0,,
16-Apr-25,Spend Money,Unknown,,AUD,0,15,0,15,,
16-Apr-25,Spend Money,Amazon,,AUD,0,82.74,0,82.74,,
16-Apr-25,Spend Money,Amazon,,AUD,0,56.67,0,56.67,,
16-Apr-25,Spend Money,OK Office,,AUD,0,21.6,0,21.6,,
16-Apr-25,Spend Money,Etsy,,AUD,0,209.42,0,209.42,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
17-Apr-25,Spend Money,STARSHIPIT,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,240,0,240,,
17-Apr-25,Spend Money,James Frizelles,,AUD,0,716.09,0,716.09,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
17-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
19-Apr-25,Spend Money,Loom,,AUD,0,47.67,0,47.67,,
20-Apr-25,Spend Money,okendo,,AUD,0,671.17,0,671.17,,
21-Apr-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"5,000.00",0,"5,000.00",0,,
21-Apr-25,Spend Money,Sendle,,AUD,0,429.73,0,429.73,,
21-Apr-25,Spend Money,LINKTREE,,AUD,0,7.04,0,7.04,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"2,000.00",0,"2,000.00",0,,
22-Apr-25,Spend Money,KLAVIYO SOFTWARE K Card xx7386 USD,ants Label Pty Ltd; Subscriptions; ************7022; MCC 5734,AUD,0,"1,939.99",0,"1,939.99",,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
22-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
22-Apr-25,Payable Payment,Payment: Wesley Lewis,Wesley Wage,AUD,0,"1,730.76",0,"1,730.76",,
22-Apr-25,Payable Payment,Payment: Cullan Chapman,Cullan Wage,AUD,0,"1,466.64",0,"1,466.64",,
22-Apr-25,Spend Money,Netflix,,AUD,0,25.99,0,25.99,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,6.57,0,6.57,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
23-Apr-25,Spend Money,Talent Pop,,AUD,0,787.44,0,787.44,,
24-Apr-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"5,000.00",0,"5,000.00",0,,
24-Apr-25,Spend Money,Life Insurance,ants Label Pty Ltd; TalentPop; ************3932; MCC 6300,AUD,0,86.18,0,86.18,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Unknown,XERO AU INV-43000186,AUD,0,145,0,145,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,15.16,0,15.16,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,13.73,0,13.73,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,11.56,0,11.56,,
24-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
24-Apr-25,Spend Money,Studio Standard,,AUD,0,184.82,0,184.82,,
25-Apr-25,Payable Payment,Payment: PPC Rockers,INV-000002,AUD,0,225,0,225,,
25-Apr-25,Spend Money,A2x,,AUD,0,124.95,0,124.95,,
25-Apr-25,Payable Payment,Payment: Shepherds Chartered Accountants,INV-8024,AUD,0,121.06,0,121.06,,
26-Apr-25,Spend Money,Death to sTock,,AUD,0,30.1,0,30.1,,
26-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
26-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
28-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
28-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.67,0,8.67,,
28-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,10.4,0,10.4,,
28-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
28-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611; MCC 4215,AUD,0,8.76,0,8.76,,
